"Background_t123"	"Background_t21"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0138276456790123	0.00219822107075048	2.31712846138189e-05	"0.000237429012345677"	"0.0022640260528321"	"0.00113201302641605"	"0.998867986973584"	"0.000271136446519724"	"0.00049232438682771"	"0.000246162193413855"	"0.999753848428461"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0135902166666667	0.00234186922061787	7.40564071939582e-05	"0.000237429012345677"	"0.0022640260528321"	"0.00113201302641605"	"0.998867986973584"	"0.000271136446519724"	"0.00049232438682771"	"0.000246162193413855"	"0.999753848428461"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0176607993827161	0.00246545568591112	2.59881847923062e-05	"-0.000599950617283952"	"1.23887048294531e-11"	"0.999999999993806"	"6.19435241472654e-12"	"-0.000529960040428203"	"4.49721855322478e-10"	"0.999999999775156"	"2.24860927661239e-10"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.01826075	0.00264813361594791	8.37413377485298e-05	"-0.000599950617283952"	"1.23887048294531e-11"	"0.999999999993806"	"6.19435241472654e-12"	"-0.000529960040428203"	"4.49721855322478e-10"	"0.999999999775156"	"2.24860927661239e-10"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0178415660493827	0.002471413484385	2.60509855023652e-05	"0.00120807716049383"	"1.87891890824167e-48"	"9.39459454120833e-49"	"1"	"0.00124256835393567"	"4.45714809551105e-50"	"2.22857404775552e-50"	"1"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0166334888888889	0.00236111209389762	7.46649202768582e-05	"0.00120807716049383"	"1.87891890824167e-48"	"9.39459454120833e-49"	"1"	"0.00124256835393567"	"4.45714809551105e-50"	"2.22857404775552e-50"	"1"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0137207567901235	0.00219894941249431	2.31789620099038e-05	"-0.000831459876543211"	"3.29574783573594e-28"	"1"	"1.64787391786797e-28"	"-0.000831935623631018"	"4.76226296447722e-28"	"1"	"2.38113148223861e-28"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0145522166666667	0.00220985798033494	6.98818452335801e-05	"-0.000831459876543211"	"3.29574783573594e-28"	"1"	"1.64787391786797e-28"	"-0.000831935623631018"	"4.76226296447722e-28"	"1"	"2.38113148223861e-28"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0176719308641975	0.00247131824189571	2.6049981558378e-05	"-0.000488635802469134"	"2.27322193728887e-08"	"0.99999998863389"	"1.13661096864444e-08"	"-0.000466053727040364"	"4.59854882677469e-08"	"0.999999977008753"	"2.29927441338734e-08"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0181605666666667	0.00261936409094975	8.28315654865764e-05	"-0.000488635802469134"	"2.27322193728887e-08"	"0.99999998863389"	"1.13661096864444e-08"	"-0.000466053727040364"	"4.59854882677469e-08"	"0.999999977008753"	"2.29927441338734e-08"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0178571549382716	0.00247384466950499	2.60766124436742e-05	"0.00136396604938272"	"2.50242022008406e-64"	"1.25121011004203e-64"	"1"	"0.00132562368579914"	"3.26997222810887e-60"	"1.63498611405444e-60"	"1"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0164931888888889	0.00225949764713203	7.14515893272863e-05	"0.00136396604938272"	"2.50242022008406e-64"	"1.25121011004203e-64"	"1"	"0.00132562368579914"	"3.26997222810887e-60"	"1.63498611405444e-60"	"1"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0137118654320988	0.00219536458904807	2.31411746529048e-05	"-0.000920373456790125"	"7.67792266295196e-34"	"1"	"3.83896133147598e-34"	"-0.000886015720068746"	"3.75736009529894e-33"	"1"	"1.87868004764947e-33"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0146322388888889	0.00221021448702724	6.98931189650675e-05	"-0.000920373456790125"	"7.67792266295196e-34"	"1"	"3.83896133147598e-34"	"-0.000886015720068746"	"3.75736009529894e-33"	"1"	"1.87868004764947e-33"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0176577679012346	0.00246879492152255	2.60233834262264e-05	"-0.000630265432098768"	"6.27165941784894e-13"	"0.999999999999686"	"3.13582970892447e-13"	"-0.000578254304133977"	"3.30149598940875e-12"	"0.999999999998349"	"1.65074799470438e-12"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0182880333333333	0.00261354014362306	8.26473961013246e-05	"-0.000630265432098768"	"6.27165941784894e-13"	"0.999999999999686"	"3.13582970892447e-13"	"-0.000578254304133977"	"3.30149598940875e-12"	"0.999999999998349"	"1.65074799470438e-12"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.017851362962963	0.00247543860055131	2.60934139521396e-05	"0.00130604629629629"	"5.3010948098084e-59"	"2.6505474049042e-59"	"1"	"0.00131647349867974"	"7.33109428311961e-57"	"3.66554714155981e-57"	"1"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0165453166666667	0.00227455231390523	7.19276596914682e-05	"0.00130604629629629"	"5.3010948098084e-59"	"2.6505474049042e-59"	"1"	"0.00131647349867974"	"7.33109428311961e-57"	"3.66554714155981e-57"	"1"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0137203604938272	0.00219845035869578	2.31737015209761e-05	"-0.000835422839506174"	"2.19284960167541e-28"	"1"	"1.09642480083771e-28"	"-0.000842793073001109"	"1.80640120218006e-27"	"1"	"9.0320060109003e-28"	"Null model"
"0.4"	"0.2"	"P1P2_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0145557833333333	0.00221298204974297	6.99806369825581e-05	"-0.000835422839506174"	"2.19284960167541e-28"	"1"	"1.09642480083771e-28"	"-0.000842793073001109"	"1.80640120218006e-27"	"1"	"9.0320060109003e-28"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.017638374691358	0.00245867777110228	2.59167392970311e-05	"-0.000824197530864199"	"2.81080310530781e-20"	"1"	"1.40540155265391e-20"	"-0.000759515899995176"	"4.51339330995218e-19"	"1"	"2.25669665497609e-19"	"Null model"
"0.4"	"0.2"	"P1P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0184625722222222	0.00265057440477752	8.38185222684204e-05	"-0.000824197530864199"	"2.81080310530781e-20"	"1"	"1.40540155265391e-20"	"-0.000759515899995176"	"4.51339330995218e-19"	"1"	"2.25669665497609e-19"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0178474277777778	0.0024734677832386	2.60726397136054e-05	"0.00126669444444445"	"2.0051429982993e-54"	"1.00257149914965e-54"	"1"	"0.00128495966295025"	"5.43907214669393e-54"	"2.71953607334697e-54"	"1"	"Null model"
"0.4"	"0.2"	"P2P3_dxy"	"Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0165807333333333	0.00231358076532592	7.31618476918543e-05	"0.00126669444444445"	"2.0051429982993e-54"	"1.00257149914965e-54"	"1"	"0.00128495966295025"	"5.43907214669393e-54"	"2.71953607334697e-54"	"1"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0138572166666667	0.00223176953431834	2.35249164700643e-05	"0.000368577777777778"	"2.95693625530332e-06"	"1.47846812765166e-06"	"0.999998521531872"	"0.000394492537103273"	"6.15285035156355e-08"	"3.07642517578178e-08"	"0.999999969237733"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0134886388888889	0.00236786411192037	7.48784378344021e-05	"0.000368577777777778"	"2.95693625530332e-06"	"1.47846812765166e-06"	"0.999998521531872"	"0.000394492537103273"	"6.15285035156355e-08"	"3.07642517578178e-08"	"0.999999969237733"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0215874092592593	0.00268086451652491	2.82587932351494e-05	"-0.00039925740740741"	"7.31234368514531e-06"	"0.999996343828157"	"3.65617184257265e-06"	"-0.000355839051217873"	"2.18920771812575e-05"	"0.999989054525004"	"1.09460385906287e-05"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0219866666666667	0.0026572088913794	8.40283231560988e-05	"-0.00039925740740741"	"7.31234368514531e-06"	"0.999996343828157"	"3.65617184257265e-06"	"-0.000355839051217873"	"2.18920771812575e-05"	"0.999989054525004"	"1.09460385906287e-05"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0217157839506173	0.00269189648085978	2.83750803496959e-05	"0.00090033950617284"	"1.212805453796e-24"	"6.06402726897999e-25"	"1"	"0.000923335046750358"	"2.45816770413046e-24"	"1.22908385206523e-24"	"1"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0208154444444444	0.00256761510478862	8.11951188578395e-05	"0.00090033950617284"	"1.212805453796e-24"	"6.06402726897999e-25"	"1"	"0.000923335046750358"	"2.45816770413046e-24"	"1.22908385206523e-24"	"1"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0137074209876543	0.0022172746417246	2.33721268866118e-05	"-0.00112937901234568"	"1.58101453597017e-46"	"1"	"7.90507267985084e-47"	"-0.00109610627843101"	"6.64855203537973e-47"	"1"	"3.32427601768986e-47"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0148368	0.00227177976188194	7.1839983898219e-05	"-0.00112937901234568"	"1.58101453597017e-46"	"1"	"7.90507267985084e-47"	"-0.00109610627843101"	"6.64855203537973e-47"	"1"	"3.32427601768986e-47"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0215934314814815	0.00268100651511429	2.8260290031706e-05	"-0.000339035185185185"	"0.000142216385718293"	"0.999928891807141"	"7.11081928591466e-05"	"-0.000318433286293251"	"0.00032534403026541"	"0.999837335198004"	"0.000162672015132705"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0219324666666667	0.00266344816098037	8.42256261848476e-05	"-0.000339035185185185"	"0.000142216385718293"	"0.999928891807141"	"7.11081928591466e-05"	"-0.000318433286293251"	"0.00032534403026541"	"0.999837335198004"	"0.000162672015132705"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0217349222222222	0.00268869389652493	2.83413221467062e-05	"0.00109172222222222"	"1.18242575306758e-35"	"5.91212876533788e-36"	"1"	"0.00107345040006748"	"2.38489919557363e-34"	"1.19244959778682e-34"	"1"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0206432	0.00253069287706805	8.00275354989955e-05	"0.00109172222222222"	"1.18242575306758e-35"	"5.91212876533788e-36"	"1"	"0.00107345040006748"	"2.38489919557363e-34"	"1.19244959778682e-34"	"1"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0136997728395062	0.00221626249904875	2.3361457966036e-05	"-0.00120586049382716"	"3.01916162446877e-53"	"1"	"1.50958081223439e-53"	"-0.00117109102771551"	"4.4152522417432e-54"	"1"	"2.2076261208716e-54"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0149056333333333	0.00224510631110213	7.09964953230131e-05	"-0.00120586049382716"	"3.01916162446877e-53"	"1"	"1.50958081223439e-53"	"-0.00117109102771551"	"4.4152522417432e-54"	"1"	"2.2076261208716e-54"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0215878345679012	0.00268359121891854	2.82875352020338e-05	"-0.000395004320987654"	"7.70929020995913e-06"	"0.999996145354895"	"3.85464510497956e-06"	"-0.000387277015532943"	"1.39065165942494e-05"	"0.99999304710746"	"6.95325829712472e-06"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0219828388888889	0.00263287671362352	8.3258872134692e-05	"-0.000395004320987654"	"7.70929020995913e-06"	"0.999996145354895"	"3.85464510497956e-06"	"-0.000387277015532943"	"1.39065165942494e-05"	"0.99999304710746"	"6.95325829712472e-06"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0217311259259259	0.00269219113930778	2.83781863224542e-05	"0.00105375925925926"	"7.2629818526457e-34"	"3.63149092632285e-34"	"1"	"0.00107141653540563"	"1.05198294010179e-31"	"5.25991470050897e-32"	"1"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0206773666666667	0.00251162670733304	7.94246102728153e-05	"0.00105375925925926"	"7.2629818526457e-34"	"3.63149092632285e-34"	"1"	"0.00107141653540563"	"1.05198294010179e-31"	"5.25991470050897e-32"	"1"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0137169895061728	0.00222127678846388	2.34143132173663e-05	"-0.00103369382716049"	"1.40820672750944e-39"	"1"	"7.04103363754721e-40"	"-0.00101044877178214"	"2.73390706271968e-40"	"1"	"1.36695353135984e-40"	"Null model"
"0.6"	"0.2"	"P1P2_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0147506833333333	0.00227759314034601	7.20238190666895e-05	"-0.00103369382716049"	"1.40820672750944e-39"	"1"	"7.04103363754721e-40"	"-0.00101044877178214"	"2.73390706271968e-40"	"1"	"1.36695353135984e-40"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0215657413580247	0.00267605838008667	2.82081321088482e-05	"-0.000615936419753084"	"6.57601001504252e-12"	"0.999999999996712"	"3.28800500752126e-12"	"-0.000624520323399217"	"8.10187690854818e-12"	"0.999999999995949"	"4.05093845427409e-12"	"Null model"
"0.6"	"0.2"	"P1P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0221816777777778	0.00266355175281338	8.42289020462408e-05	"-0.000615936419753084"	"6.57601001504252e-12"	"0.999999999996712"	"3.28800500752126e-12"	"-0.000624520323399217"	"8.10187690854818e-12"	"0.999999999995949"	"4.05093845427409e-12"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0217211475308642	0.00269025890194281	2.83578187522762e-05	"0.000953975308641972"	"2.24913998314858e-27"	"1.12456999157429e-27"	"1"	"0.000963141055193097"	"6.05682555131442e-26"	"3.02841277565721e-26"	"1"	"Null model"
"0.6"	"0.2"	"P2P3_dxy"	"Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0207671722222222	0.00256562657958789	8.113223616965e-05	"0.000953975308641972"	"2.24913998314858e-27"	"1.12456999157429e-27"	"1"	"0.000963141055193097"	"6.05682555131442e-26"	"3.02841277565721e-26"	"1"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Background"	0.0177591333333333	0.00251290268835534	2.64883201118772e-05	"0.00027392777777778"	"0.00230225068735518"	"0.00115112534367759"	"0.998848874656322"	"0.000310191007407416"	"0.000389550172696009"	"0.000194775086348004"	"0.999805233450072"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Outlier"	0.0174852055555556	0.00270916482752043	8.56713141178176e-05	"0.00027392777777778"	"0.00230225068735518"	"0.00115112534367759"	"0.998848874656322"	"0.000310191007407416"	"0.000389550172696009"	"0.000194775086348004"	"0.999805233450072"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Background"	0.0215543283950617	0.00267353160001077	2.81814975082276e-05	"-0.000838982716049385"	"9.99477865393086e-20"	"1"	"4.99738932696543e-20"	"-0.000849078615023724"	"2.22580567398509e-20"	"1"	"1.11290283699255e-20"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Outlier"	0.0223933111111111	0.00272731987813463	8.62454272275828e-05	"-0.000838982716049385"	"9.99477865393086e-20"	"1"	"4.99738932696543e-20"	"-0.000849078615023724"	"2.22580567398509e-20"	"1"	"1.11290283699255e-20"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Background"	0.0217722580246914	0.00268255038580527	2.82765638576935e-05	"0.00143233580246914"	"1.14048741086562e-59"	"5.70243705432811e-60"	"1"	"0.00138834443811983"	"8.68503529349966e-54"	"4.34251764674983e-54"	"1"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D_Outlier"	0.0203399222222222	0.00247989972822386	7.84213151001994e-05	"0.00143233580246914"	"1.14048741086562e-59"	"5.70243705432811e-60"	"1"	"0.00138834443811983"	"8.68503529349966e-54"	"4.34251764674983e-54"	"1"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Background"	0.0176211265432099	0.00250911301605399	2.64483734583508e-05	"-0.00110614012345679"	"1.40141421844043e-36"	"1"	"7.00707109220216e-37"	"-0.0010768766988395"	"1.57331602546661e-36"	"1"	"7.86658012733305e-37"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Outlier"	0.0187272666666667	0.00254486135765783	8.04755821954713e-05	"-0.00110614012345679"	"1.40141421844043e-36"	"1"	"7.00707109220216e-37"	"-0.0010768766988395"	"1.57331602546661e-36"	"1"	"7.86658012733305e-37"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Background"	0.0215553592592593	0.00267739354352096	2.82222059671846e-05	"-0.000828674074074071"	"1.16928789134324e-19"	"1"	"5.84643945671622e-20"	"-0.000827280844253446"	"2.22713458140781e-19"	"1"	"1.11356729070391e-19"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Outlier"	0.0223840333333333	0.00269585072537022	8.52502852398698e-05	"-0.000828674074074071"	"1.16928789134324e-19"	"1"	"5.84643945671622e-20"	"-0.000827280844253446"	"2.22713458140781e-19"	"1"	"1.11356729070391e-19"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Background"	0.0217877975308642	0.00268192419785728	2.82699632571636e-05	"0.00158773086419753"	"3.7396487533998e-75"	"1.8698243766999e-75"	"1"	"0.00156565984008523"	"1.31129094243242e-68"	"6.55645471216209e-69"	"1"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0_Outlier"	0.0202000666666667	0.00239945122661515	7.58773101058871e-05	"0.00158773086419753"	"3.7396487533998e-75"	"1.8698243766999e-75"	"1"	"0.00156565984008523"	"1.31129094243242e-68"	"6.55645471216209e-69"	"1"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0176172858024691	0.00250365186724213	2.63908078953955e-05	"-0.0011445475308642"	"4.41593266782067e-38"	"1"	"2.20796633391034e-38"	"-0.00113429838536997"	"1.34852196918091e-38"	"1"	"6.74260984590453e-39"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0187618333333333	0.00257779770363724	8.15171209064539e-05	"-0.0011445475308642"	"4.41593266782067e-38"	"1"	"2.20796633391034e-38"	"-0.00113429838536997"	"1.34852196918091e-38"	"1"	"6.74260984590453e-39"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0215455950617284	0.00267349965757655	2.81811608054072e-05	"-0.000926316049382717"	"6.71188551744491e-24"	"1"	"3.35594275872245e-24"	"-0.000931797391420273"	"7.87107094569604e-24"	"1"	"3.93553547284802e-24"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0224719111111111	0.00270202162941456	8.54454263598942e-05	"-0.000926316049382717"	"6.71188551744491e-24"	"1"	"3.35594275872245e-24"	"-0.000931797391420273"	"7.87107094569604e-24"	"1"	"3.93553547284802e-24"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0217833635802469	0.00268194448139974	2.82701770644742e-05	"0.00154339135802469"	"2.17598621195774e-70"	"1.08799310597887e-70"	"1"	"0.00149146620259586"	"5.48710403890281e-65"	"2.74355201945141e-65"	"1"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0202399722222222	0.00242517223705056	7.66906798728557e-05	"0.00154339135802469"	"2.17598621195774e-70"	"1.08799310597887e-70"	"1"	"0.00149146620259586"	"5.48710403890281e-65"	"2.74355201945141e-65"	"1"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0176287135802469	0.00251024540127113	2.64603098466004e-05	"-0.00103026975308642"	"7.90135850330378e-32"	"1"	"3.95067925165189e-32"	"-0.001038805804319"	"1.39777215401658e-31"	"1"	"6.98886077008292e-32"	"Null model"
"0.6"	"0.4"	"P1P2_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0186589833333333	0.00256342474102815	8.10626079207624e-05	"-0.00103026975308642"	"7.90135850330378e-32"	"1"	"3.95067925165189e-32"	"-0.001038805804319"	"1.39777215401658e-31"	"1"	"6.98886077008292e-32"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0215243333333333	0.00266604590970986	2.81025914041959e-05	"-0.00113893333333333"	"9.13553763479942e-35"	"1"	"4.56776881739971e-35"	"-0.00112776955390205"	"1.21254484046137e-34"	"1"	"6.06272420230687e-35"	"Null model"
"0.6"	"0.4"	"P1P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0226632666666667	0.00269515188875442	8.52281860856873e-05	"-0.00113893333333333"	"9.13553763479942e-35"	"1"	"4.56776881739971e-35"	"-0.00112776955390205"	"1.21254484046137e-34"	"1"	"6.06272420230687e-35"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0217768617283951	0.00268412634053987	2.82931758791958e-05	"0.00147837283950618"	"1.06448117730131e-64"	"5.32240588650656e-65"	"1"	"0.0014771051498396"	"2.46735990598942e-60"	"1.23367995299471e-60"	"1"	"Null model"
"0.6"	"0.4"	"P2P3_dxy"	"Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0202984888888889	0.00243987604077617	7.71556549732656e-05	"0.00147837283950618"	"1.06448117730131e-64"	"5.32240588650656e-65"	"1"	"0.0014771051498396"	"2.46735990598942e-60"	"1.23367995299471e-60"	"1"	"Null model"
"0.8"	"0.2"	"P1P2_dxy"	"Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.013809475308642	0.00222189047211483	2.34207820110323e-05	"0.00033258086419753"	"4.20889830247251e-05"	"2.10444915123625e-05"	"0.999978955508488"	"0.000374762294265755"	"3.21941097299666e-06"	"1.60970548649833e-06"	"0.999998390384743"	"Null model"
"0.8"	"0.2"	"P1P2_dxy"	"Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0134768944444444	0.00244869839531286	7.743464231988e-05	"0.00033258086419753"	"4.20889830247251e-05"	"2.10444915123625e-05"	"0.999978955508488"	"0.000374762294265755"	"3.21941097299666e-06"	"1.60970548649833e-06"	"0.999998390384743"	"Null model"
