"Background_t123"	"Background_t21"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposOutlier"	"ModelType"
"0.8"	"0.2"	"Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	4.08097036448378	3.73661954956641	5056	1000	"Null model"
"0.8"	"0.2"	"Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	3.75920007681369	3.42825618793465	5056	1000	"Null model"
"0.8"	"0.2"	"Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	2.86083776836036	2.56614439240687	5056	1000	"Null model"
"0.8"	"0.4"	"Background_t123-0.8_t21-0.4.10000.sg.csv"	10000	"D"	-0.328691504421908	35.6927301492479	4983	1000	"Null model"
"0.8"	"0.4"	"Background_t123-0.8_t21-0.4.10000.sg.csv"	10000	"fGD0"	6.09163725051375	5.10976852993242	4983	1000	"Null model"
"0.8"	"0.4"	"Background_t123-0.8_t21-0.4.10000.sg.csv"	10000	"fhomD0"	5.61438746522978	4.66300957564436	4983	1000	"Null model"
"0.8"	"0.4"	"Background_t123-0.8_t21-0.4.10000.sg.csv"	10000	"fdD0"	3.74132862593819	3.10374987304391	4983	1000	"Null model"
"0.8"	"0.6"	"Background_t123-0.8_t21-0.6.10000.sg.csv"	10000	"D"	0.331566866290895	35.0060637492135	5041	1000	"Null model"
"0.8"	"0.6"	"Background_t123-0.8_t21-0.6.10000.sg.csv"	10000	"fGD0"	8.45399095390597	6.61125803604076	5041	1000	"Null model"
"0.8"	"0.6"	"Background_t123-0.8_t21-0.6.10000.sg.csv"	10000	"fhomD0"	7.81697874549494	6.08152350173812	5041	1000	"Null model"
"0.8"	"0.6"	"Background_t123-0.8_t21-0.6.10000.sg.csv"	10000	"fdD0"	4.74059788481452	3.74324583382326	5041	1000	"Null model"
"1.0"	"0.2"	"Background_t123-1.0_t21-0.2.10000.sg.csv"	10000	"D"	0.358251357252567	38.9386887545085	5128	1000	"Null model"
"1.0"	"0.2"	"Background_t123-1.0_t21-0.2.10000.sg.csv"	10000	"fGD0"	2.66916065077418	2.54457692738802	5128	1000	"Null model"
"1.0"	"0.2"	"Background_t123-1.0_t21-0.2.10000.sg.csv"	10000	"fhomD0"	2.50023595881825	2.37877978364403	5128	1000	"Null model"
"1.0"	"0.2"	"Background_t123-1.0_t21-0.2.10000.sg.csv"	10000	"fdD0"	1.98794548902886	1.85653042247483	5128	1000	"Null model"
"1.0"	"0.4"	"Background_t123-1.0_t21-0.4.10000.sg.csv"	10000	"D"	-0.210818545149502	39.9957704024691	4987	1000	"Null model"
"1.0"	"0.4"	"Background_t123-1.0_t21-0.4.10000.sg.csv"	10000	"fGD0"	3.89878392921997	3.38874698735822	4987	1000	"Null model"
"1.0"	"0.4"	"Background_t123-1.0_t21-0.4.10000.sg.csv"	10000	"fhomD0"	3.65789562220774	3.16796839318193	4987	1000	"Null model"
"1.0"	"0.4"	"Background_t123-1.0_t21-0.4.10000.sg.csv"	10000	"fdD0"	2.58358830436134	2.22687200221947	4987	1000	"Null model"
"1.0"	"0.6"	"Background_t123-1.0_t21-0.6.10000.sg.csv"	10000	"D"	0.00253332497929186	38.7854191404937	5023	1000	"Null model"
"1.0"	"0.6"	"Background_t123-1.0_t21-0.6.10000.sg.csv"	10000	"fGD0"	5.46943215638264	4.63776969680379	5023	1000	"Null model"
"1.0"	"0.6"	"Background_t123-1.0_t21-0.6.10000.sg.csv"	10000	"fhomD0"	5.13386362516225	4.33464635862376	5023	1000	"Null model"
"1.0"	"0.6"	"Background_t123-1.0_t21-0.6.10000.sg.csv"	10000	"fdD0"	3.27927890351782	2.79450737995175	5023	1000	"Null model"
"1.0"	"0.8"	"Background_t123-1.0_t21-0.8.10000.sg.csv"	10000	"D"	-0.131083517708461	36.2907878061641	4953	1000	"Null model"
"1.0"	"0.8"	"Background_t123-1.0_t21-0.8.10000.sg.csv"	10000	"fGD0"	7.28945320138098	5.78468289161522	4953	1000	"Null model"
"1.0"	"0.8"	"Background_t123-1.0_t21-0.8.10000.sg.csv"	10000	"fhomD0"	6.85354771196648	5.43204600137983	4953	1000	"Null model"
"1.0"	"0.8"	"Background_t123-1.0_t21-0.8.10000.sg.csv"	10000	"fdD0"	4.0546038617444	3.26321721790664	4953	1000	"Null model"
"1.2"	"0.2"	"Background_t123-1.2_t21-0.2.10000.sg.csv"	10000	"D"	-0.221605318189653	42.8445552061901	5031	1000	"Null model"
"1.2"	"0.2"	"Background_t123-1.2_t21-0.2.10000.sg.csv"	10000	"fGD0"	1.84233409949314	1.77243116358477	5031	1000	"Null model"
"1.2"	"0.2"	"Background_t123-1.2_t21-0.2.10000.sg.csv"	10000	"fhomD0"	1.74669137206718	1.67668542331213	5031	1000	"Null model"
"1.2"	"0.2"	"Background_t123-1.2_t21-0.2.10000.sg.csv"	10000	"fdD0"	1.43198031856689	1.35675149939702	5031	1000	"Null model"
"1.2"	"0.4"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"D"	-0.881332659423078	43.4538628560892	4930	1000	"Null model"
"1.2"	"0.4"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fGD0"	2.71477050350101	2.47705451063942	4930	1000	"Null model"
"1.2"	"0.4"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0"	2.57286702237323	2.34471831697669	4930	1000	"Null model"
"1.2"	"0.4"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.88674665620284	1.69459784780932	4930	1000	"Null model"
"1.2"	"0.6"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	0.0319381515418278	42.4928514231401	5055	1000	"Null model"
"1.2"	"0.6"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	3.67510985825124	3.15761655046919	5055	1000	"Null model"
"1.2"	"0.6"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	3.48409244923442	2.98387002824638	5055	1000	"Null model"
"1.2"	"0.6"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	2.32868613858556	1.98673365037485	5055	1000	"Null model"
"1.2"	"0.8"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	-0.98137590706791	40.3228614896474	4925	1000	"Null model"
"1.2"	"0.8"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	4.83813860827817	4.01907361687497	4925	1000	"Null model"
"1.2"	"0.8"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	4.59459886061523	3.81671679183429	4925	1000	"Null model"
"1.2"	"0.8"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	2.83414703029239	2.36158851231475	4925	1000	"Null model"
"1.2"	"1.0"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	-0.178576313610066	37.2717271532783	5037	1000	"Null model"
"1.2"	"1.0"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	6.28837889244392	4.90973778469121	5037	1000	"Null model"
"1.2"	"1.0"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	5.96951483290451	4.65482811603937	5037	1000	"Null model"
"1.2"	"1.0"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	3.45359896309113	2.72477246135669	5037	1000	"Null model"
"1.4"	"0.2"	"Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"D"	1.26157767186863	45.5554207995734	5207	1000	"Null model"
"1.4"	"0.2"	"Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	1.36396783472057	1.28914747475254	5207	1000	"Null model"
"1.4"	"0.2"	"Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	1.30251867990974	1.22838738839703	5207	1000	"Null model"
"1.4"	"0.2"	"Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	1.09366820206837	1.01817405746398	5207	1000	"Null model"
"1.4"	"0.4"	"Background_t123-1.4_t21-0.4.10000.sg.csv"	10000	"D"	-0.213452491885047	46.0344022146825	5049	1000	"Null model"
"1.4"	"0.4"	"Background_t123-1.4_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.88361056750446	1.75216100793219	5049	1000	"Null model"
"1.4"	"0.4"	"Background_t123-1.4_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.80023935971083	1.67421928841425	5049	1000	"Null model"
"1.4"	"0.4"	"Background_t123-1.4_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.36751945170529	1.25419302408288	5049	1000	"Null model"
"1.4"	"0.6"	"Background_t123-1.4_t21-0.6.10000.sg.csv"	10000	"D"	-0.685305075243768	45.0367803516734	4987	1000	"Null model"
"1.4"	"0.6"	"Background_t123-1.4_t21-0.6.10000.sg.csv"	10000	"fGD0"	2.56988537748185	2.30157125856596	4987	1000	"Null model"
"1.4"	"0.6"	"Background_t123-1.4_t21-0.6.10000.sg.csv"	10000	"fhomD0"	2.45608851045599	2.19477366556768	4987	1000	"Null model"
"1.4"	"0.6"	"Background_t123-1.4_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.70745896627351	1.51959190647055	4987	1000	"Null model"
"1.4"	"0.8"	"Background_t123-1.4_t21-0.8.10000.sg.csv"	10000	"D"	-0.15586529365988	43.512540476235	4992	1000	"Null model"
"1.4"	"0.8"	"Background_t123-1.4_t21-0.8.10000.sg.csv"	10000	"fGD0"	3.48972577213942	3.01711218906839	4992	1000	"Null model"
"1.4"	"0.8"	"Background_t123-1.4_t21-0.8.10000.sg.csv"	10000	"fhomD0"	3.33341183038862	2.87958596461832	4992	1000	"Null model"
"1.4"	"0.8"	"Background_t123-1.4_t21-0.8.10000.sg.csv"	10000	"fdD0"	2.1392192863742	1.84215262309315	4992	1000	"Null model"
"1.4"	"1.0"	"Background_t123-1.4_t21-1.0.10000.sg.csv"	10000	"D"	0.0100461031222839	40.8563196694862	4952	1000	"Null model"
"1.4"	"1.0"	"Background_t123-1.4_t21-1.0.10000.sg.csv"	10000	"fGD0"	4.51523318314216	3.68864320354924	4952	1000	"Null model"
"1.4"	"1.0"	"Background_t123-1.4_t21-1.0.10000.sg.csv"	10000	"fhomD0"	4.31385531258885	3.51948556385925	4952	1000	"Null model"
"1.4"	"1.0"	"Background_t123-1.4_t21-1.0.10000.sg.csv"	10000	"fdD0"	2.60334188552302	2.14594547889602	4952	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"D"	0.501591246725417	37.6200617314925	5070	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fGD0"	5.69147577160749	4.50294163732313	5070	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fhomD0"	5.44323514049507	4.30402325321727	5070	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fdD0"	3.11679797030375	2.51466929092459	5070	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"D"	0.95845695489582	47.6362272412392	5148	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	1.03746971689005	0.990989983560413	5148	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.996095097513597	0.948643694088473	5148	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.853330130336053	0.802950985636045	5148	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"D"	-1.1494344250795	48.7495589066879	4950	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.46449921570303	1.36641636669484	4950	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.40721759765859	1.31162906270123	4950	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.09749782888081	1.00868049288117	4950	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"D"	-0.00398799330078802	48.2069053151005	5033	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fGD0"	1.9625277446215	1.78067838151049	5033	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fhomD0"	1.88677795808265	1.70991859421952	5033	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.35405411111663	1.21822082397364	5033	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"D"	-0.157263659159499	45.62461819054	4977	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fGD0"	2.5181522630219	2.21716245178448	4977	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fhomD0"	2.41948668744023	2.12715728348443	4977	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fdD0"	1.60985426889894	1.4031856956849	4977	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"D"	-0.0206095527199944	43.5788816937959	4994	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fGD0"	3.1520087679996	2.64017205574038	4994	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fhomD0"	3.03104456171005	2.5382575300549	4994	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fdD0"	1.89300230480977	1.58114904965751	4994	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"D"	-0.0278688029704824	40.1073634486869	4968	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fGD0"	3.98470529717391	3.26593872053401	4968	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fhomD0"	3.83072847388688	3.13696665647687	4968	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fdD0"	2.25913331964372	1.847955844731	4968	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"D"	-0.00159022580478804	37.2723975882694	5019	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fGD0"	5.06554198281132	4.04475506353841	5019	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fhomD0"	4.8709627203945	3.88626049720027	5019	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fdD0"	2.74536216194063	2.21534959466912	5019	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"D"	1.16177139431064	49.6275976626385	5123	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	0.838570315838961	0.80830977235733	5123	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.809396186514542	0.780202666227651	5123	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.703870945976576	0.670707575106797	5123	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"D"	-0.47362956281252	50.8162862007183	4995	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.17658800928489	1.05856070318937	4995	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.13633784961962	1.02208394490221	4995	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fdD0"	0.905993911060661	0.806007602182065	4995	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"D"	-0.0836688024799609	49.874326116725	5015	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fGD0"	1.51720032732283	1.38004185000446	5015	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fhomD0"	1.46468052271226	1.33108253754781	5015	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.0820730196339	0.975379364368299	5015	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"D"	-0.301147605598484	48.1997407528253	5021	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fGD0"	1.83677325355009	1.62560144561298	5021	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fhomD0"	1.77326900922824	1.56909270965446	5021	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fdD0"	1.22507711268074	1.07614152881867	5021	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"D"	-0.367525557363747	45.288656243004	4988	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fGD0"	2.3245251756235	2.01700914573126	4988	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fhomD0"	2.24426795747795	1.94566819108361	4988	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fdD0"	1.44589378803328	1.25208071044516	4988	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"D"	-0.545907282210769	42.8436352081243	4955	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fGD0"	2.90799820760848	2.47521693544265	4955	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fhomD0"	2.80825515460949	2.38891678580935	4955	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fdD0"	1.71733460880121	1.47183995293598	4955	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"D"	-0.689881865055301	39.5817647637872	4967	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fGD0"	3.5289664500155	2.92555924978681	4967	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fhomD0"	3.40940205199899	2.82130838323887	4967	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fdD0"	1.98069790239622	1.6424113899208	4967	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"D"	0.605355359141541	37.182164340751	5122	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fGD0"	4.60847082774834	3.69134629935572	5122	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fhomD0"	4.45084558552538	3.55979505825161	5122	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fdD0"	2.48407964145666	2.01258477357806	5122	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"D"	0.766862154222002	50.7905701967096	5166	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fGD0"	0.68957156941928	0.647981564976879	5166	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.66761602366899	0.626832884858245	5166	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.587193634190476	0.543875589768089	5166	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"D"	-0.682309241115986	51.7632070071591	5032	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fGD0"	0.940654050735692	0.870658295262401	5032	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fhomD0"	0.910721688482711	0.841209595626078	5032	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fdD0"	0.740034391232909	0.675260824419124	5032	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"D"	-0.473016663991296	51.1389071743072	5031	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fGD0"	1.21954918975949	1.11965725336886	5031	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fhomD0"	1.18152426109521	1.08440807083632	5031	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fdD0"	0.893182639799046	0.810576216339368	5031	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"D"	0.410914604297773	49.4574670079562	5111	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fGD0"	1.52410930334846	1.37571291225625	5111	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fhomD0"	1.47598740822246	1.33331451352106	5111	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fdD0"	1.04263708754979	0.935100517055374	5111	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"D"	0.269444315282659	47.4618105215285	5026	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fGD0"	1.86340900473756	1.64369111985671	5026	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fhomD0"	1.80560628425667	1.59238269830451	5026	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fdD0"	1.20289505353641	1.05805670713653	5026	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"D"	0.11402178387043	44.6838001927313	5026	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fGD0"	2.24051023734381	1.93440447912667	5026	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fhomD0"	2.17056573385993	1.87298085022609	5026	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fdD0"	1.36693098278472	1.17722044673871	5026	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"D"	-0.491479715352753	41.8131913540337	4994	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fGD0"	2.68627862665759	2.26766367779949	4994	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fhomD0"	2.60315705531197	2.19934934491908	4994	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fdD0"	1.55889577479676	1.31509314116255	4994	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"D"	0.0408918828604053	39.2479356064687	5014	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fGD0"	3.35630592952932	2.78121928869507	5014	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fhomD0"	3.25247604248504	2.69725390467996	5014	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fdD0"	1.869363556858	1.56997790303295	5014	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"D"	-0.168766534907031	36.7423085868601	4993	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"fGD0"	4.2104053582856	3.41011558462429	4993	1000	"Null model"
