"Background_t123"	"Background_t21"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposOutlier"	"ModelType"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"D"	-0.605118731913597	57.2779423289178	4981	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fGD0"	9.48410173414174	9.86947104371218	4981	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fhomD0"	9.04773276483638	9.4318646324315	4981	1000	"Null model"
"1.4"	"1.2"	"Background_t123-1.4_t21-1.2.10000.sg.csv"	10000	"fdD0"	5.34131706354065	5.86483998395598	4981	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"D"	-0.471850133435429	54.7173747176841	5024	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	1.21251765227747	1.9625596698354	5024	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	1.15758767037281	1.8739955169106	5024	1000	"Null model"
"1.6"	"0.2"	"Background_t123-1.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.963582899829618	1.4853087624748	5024	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"D"	-1.19094463572251	55.9079823418489	5007	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.75894428478131	2.75362439824655	5007	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.68422814395806	2.63895870121182	5007	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.2738986757855	1.88924357837482	5007	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"D"	-0.16559703876971	56.1629829793215	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fGD0"	2.45535923966277	3.64310010610023	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fhomD0"	2.34714537764075	3.48398194068319	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.63805125601627	2.36041206655644	5041	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"D"	0.770300988306776	55.8616548214132	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fGD0"	3.4375479973062	4.87558015203216	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fhomD0"	3.28979809596705	4.66888752282591	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fdD0"	2.15429538887016	3.06435124352669	5160	1000	"Null model"
